pair,file,column,arm,min_ns,bytes
67,citm_catalog,dom-stringify,esc_wide,359200,500299
68,citm_catalog,dom-stringify,esc_scalar,382100,500299
68,citm_catalog,dom-stringify,esc_wide,348900,500299
69,citm_catalog,dom-stringify,esc_scalar,365700,500299
69,citm_catalog,dom-stringify,esc_wide,371800,500299
70,citm_catalog,dom-stringify,esc_scalar,384600,500299
70,citm_catalog,dom-stringify,esc_wide,371500,500299
71,citm_catalog,dom-stringify,esc_scalar,384000,500299
71,citm_catalog,dom-stringify,esc_wide,351000,500299
72,citm_catalog,dom-stringify,esc_scalar,371000,500299
72,citm_catalog,dom-stringify,esc_wide,369800,500299
73,citm_catalog,dom-stringify,esc_scalar,398700,500299
73,citm_catalog,dom-stringify,esc_wide,378000,500299
74,citm_catalog,dom-stringify,esc_scalar,440300,500299
74,citm_catalog,dom-stringify,esc_wide,465800,500299
75,citm_catalog,dom-stringify,esc_scalar,418500,500299
75,citm_catalog,dom-stringify,esc_wide,398500,500299
76,citm_catalog,dom-stringify,esc_scalar,411500,500299
76,citm_catalog,dom-stringify,esc_wide,423400,500299
77,citm_catalog,dom-stringify,esc_scalar,461300,500299
77,citm_catalog,dom-stringify,esc_wide,399000,500299
78,citm_catalog,dom-stringify,esc_scalar,423000,500299
78,citm_catalog,dom-stringify,esc_wide,958800,500299
79,citm_catalog,dom-stringify,esc_scalar,401600,500299
79,citm_catalog,dom-stringify,esc_wide,423900,500299
80,citm_catalog,dom-stringify,esc_scalar,458900,500299
80,citm_catalog,dom-stringify,esc_wide,425900,500299
81,citm_catalog,dom-stringify,esc_scalar,404000,500299
81,citm_catalog,dom-stringify,esc_wide,390700,500299
1,citm_catalog,struct-parse,esc_scalar,1379800,1777672
1,citm_catalog,struct-parse,esc_wide,1369200,1777672
2,citm_catalog,struct-parse,esc_scalar,1383000,1777672
2,citm_catalog,struct-parse,esc_wide,1377100,1777672
3,citm_catalog,struct-parse,esc_scalar,1450800,1777672
3,citm_catalog,struct-parse,esc_wide,1411900,1777672
4,citm_catalog,struct-parse,esc_scalar,1316200,1777672
4,citm_catalog,struct-parse,esc_wide,1427100,1777672
5,citm_catalog,struct-parse,esc_scalar,1375500,1777672
5,citm_catalog,struct-parse,esc_wide,1404400,1777672
