pair,file,column,arm,min_ns,bytes
24,citm_catalog,dom-parse,sse2,3564100,1727204
25,citm_catalog,dom-parse,swar8,3389500,1727204
25,citm_catalog,dom-parse,sse2,3445100,1727204
26,citm_catalog,dom-parse,swar8,3472900,1727204
26,citm_catalog,dom-parse,sse2,3477100,1727204
27,citm_catalog,dom-parse,swar8,3415100,1727204
27,citm_catalog,dom-parse,sse2,3509600,1727204
28,citm_catalog,dom-parse,swar8,3352800,1727204
28,citm_catalog,dom-parse,sse2,3427400,1727204
29,citm_catalog,dom-parse,swar8,3357500,1727204
29,citm_catalog,dom-parse,sse2,3473600,1727204
30,citm_catalog,dom-parse,swar8,3333000,1727204
30,citm_catalog,dom-parse,sse2,3446800,1727204
31,citm_catalog,dom-parse,swar8,3536700,1727204
31,citm_catalog,dom-parse,sse2,3224600,1727204
32,citm_catalog,dom-parse,swar8,3545900,1727204
32,citm_catalog,dom-parse,sse2,3430700,1727204
33,citm_catalog,dom-parse,swar8,3436000,1727204
33,citm_catalog,dom-parse,sse2,3535700,1727204
34,citm_catalog,dom-parse,swar8,3607500,1727204
34,citm_catalog,dom-parse,sse2,3535300,1727204
35,citm_catalog,dom-parse,swar8,3459600,1727204
35,citm_catalog,dom-parse,sse2,3416600,1727204
36,citm_catalog,dom-parse,swar8,3609600,1727204
36,citm_catalog,dom-parse,sse2,3457200,1727204
37,citm_catalog,dom-parse,swar8,3623500,1727204
37,citm_catalog,dom-parse,sse2,3565200,1727204
38,citm_catalog,dom-parse,swar8,3687400,1727204
38,citm_catalog,dom-parse,sse2,3570300,1727204
39,citm_catalog,dom-parse,swar8,3666200,1727204
39,citm_catalog,dom-parse,sse2,3518100,1727204
40,citm_catalog,dom-parse,swar8,3482400,1727204
40,citm_catalog,dom-parse,sse2,3503200,1727204
41,citm_catalog,dom-parse,swar8,3661700,1727204
41,citm_catalog,dom-parse,sse2,3547800,1727204
42,citm_catalog,dom-parse,swar8,3452300,1727204
42,citm_catalog,dom-parse,sse2,3418700,1727204
43,citm_catalog,dom-parse,swar8,3652900,1727204
43,citm_catalog,dom-parse,sse2,3612000,1727204
44,citm_catalog,dom-parse,swar8,3615800,1727204
44,citm_catalog,dom-parse,sse2,3410400,1727204
45,citm_catalog,dom-parse,swar8,3517700,1727204
45,citm_catalog,dom-parse,sse2,3590600,1727204
46,citm_catalog,dom-parse,swar8,3516600,1727204
46,citm_catalog,dom-parse,sse2,3488500,1727204
47,citm_catalog,dom-parse,swar8,3503800,1727204
47,citm_catalog,dom-parse,sse2,3463500,1727204
48,citm_catalog,dom-parse,swar8,3509700,1727204
48,citm_catalog,dom-parse,sse2,3592100,1727204
49,citm_catalog,dom-parse,swar8,3452400,1727204
49,citm_catalog,dom-parse,sse2,3838900,1727204
50,citm_catalog,dom-parse,swar8,3607700,1727204
