pair,file,column,arm,min_ns,bytes
38,canada,struct-stringify,eight_plus_four,1732300,1203993
39,canada,struct-stringify,eight_only,1780500,1203993
39,canada,struct-stringify,eight_plus_four,1745800,1203993
40,canada,struct-stringify,eight_only,1740600,1203993
40,canada,struct-stringify,eight_plus_four,1750400,1203993
41,canada,struct-stringify,eight_only,1755500,1203993
41,canada,struct-stringify,eight_plus_four,1734100,1203993
42,canada,struct-stringify,eight_only,1780100,1203993
42,canada,struct-stringify,eight_plus_four,1704600,1203993
43,canada,struct-stringify,eight_only,1760200,1203993
43,canada,struct-stringify,eight_plus_four,1755600,1203993
44,canada,struct-stringify,eight_only,1781100,1203993
44,canada,struct-stringify,eight_plus_four,1731600,1203993
45,canada,struct-stringify,eight_only,1820800,1203993
45,canada,struct-stringify,eight_plus_four,1756600,1203993
46,canada,struct-stringify,eight_only,1740200,1203993
46,canada,struct-stringify,eight_plus_four,1778900,1203993
47,canada,struct-stringify,eight_only,1741500,1203993
47,canada,struct-stringify,eight_plus_four,1714500,1203993
48,canada,struct-stringify,eight_only,1742300,1203993
48,canada,struct-stringify,eight_plus_four,1711900,1203993
49,canada,struct-stringify,eight_only,1703300,1203993
49,canada,struct-stringify,eight_plus_four,1709100,1203993
50,canada,struct-stringify,eight_only,1707400,1203993
50,canada,struct-stringify,eight_plus_four,1732800,1203993
51,canada,struct-stringify,eight_only,1712800,1203993
51,canada,struct-stringify,eight_plus_four,1736000,1203993
52,canada,struct-stringify,eight_only,1739700,1203993
52,canada,struct-stringify,eight_plus_four,1738400,1203993
53,canada,struct-stringify,eight_only,1743500,1203993
53,canada,struct-stringify,eight_plus_four,1745400,1203993
54,canada,struct-stringify,eight_only,1741200,1203993
54,canada,struct-stringify,eight_plus_four,1743700,1203993
55,canada,struct-stringify,eight_only,1741100,1203993
55,canada,struct-stringify,eight_plus_four,1748300,1203993
56,canada,struct-stringify,eight_only,1738700,1203993
56,canada,struct-stringify,eight_plus_four,1865600,1203993
57,canada,struct-stringify,eight_only,1736600,1203993
57,canada,struct-stringify,eight_plus_four,1808500,1203993
58,canada,struct-stringify,eight_only,1757200,1203993
58,canada,struct-stringify,eight_plus_four,1744000,1203993
59,canada,struct-stringify,eight_only,1868900,1203993
59,canada,struct-stringify,eight_plus_four,2144300,1203993
60,canada,struct-stringify,eight_only,1865600,1203993
60,canada,struct-stringify,eight_plus_four,1838000,1203993
61,canada,struct-stringify,eight_only,1735200,1203993
61,canada,struct-stringify,eight_plus_four,1852300,1203993
